t,base,turn,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
0.002,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.004,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.024,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.044,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.064,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.084,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.104,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.124,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.144,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.164,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.184,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.204,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.224,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.244,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.264,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.284,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.304,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.324,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.344,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.364,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.384,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.404,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.424,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.444,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.464,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.484,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.504,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.524,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
